gene_id,gene_name,log2FC_RA_vs_OA,p_value
PYCR3,PYCR3,0.11560673577723919,0.7001953125
PYDC5,PYDC5,-0.23418171030283264,0.9375
PYGB,PYGB,-0.003584320231363482,0.9658203125
PYGL,PYGL,-0.03734863268716465,0.9658203125
PYGM,PYGM,-0.7270275437437385,0.3203125
PYGO1,PYGO1,-0.19101437422513967,0.0830078125
PYGO2,PYGO2,-0.12235314212516034,0.1015625
PYHIN1,PYHIN1,-1.584491372452574,0.25
PYM1,PYM1,0.11626104669407525,0.0537109375
PYROXD1,PYROXD1,0.12456886445063581,0.2060546875
PYROXD2,PYROXD2,0.02563118057262836,0.8984375
PYURF,PYURF,-0.3577955202953828,0.2060546875
PYY2,PYY2,-0.9746989687147084,0.322265625
QARS1,QARS1,-0.10662334671733721,0.5771484375
QDPR,QDPR,-0.15275438441527756,0.1015625
QKI,QKI,0.00623857547976712,0.7001953125
QPCT,QPCT,0.9781762560437336,0.0068359375
QPCTL,QPCTL,0.16880176267250876,0.240234375
QPRT,QPRT,-0.3597233165228643,0.46484375
QRFPR,QRFPR,0.665371570473927,0.193359375
QRICH1,QRICH1,0.00763141275717457,1.0
QRICH2,QRICH2,0.09824066725292611,0.51953125
QRSL1,QRSL1,-0.012136516452225618,0.7646484375
QSER1,QSER1,0.05152557687890946,0.4130859375
QSOX1,QSOX1,0.5789292263225606,0.0029296875
QSOX2,QSOX2,0.22839017113739965,0.1015625
QTRT1,QTRT1,-0.1468350268167442,0.1015625
QTRT2,QTRT2,0.15528732079363838,0.009765625
R3HCC1,R3HCC1,0.01818728064514702,0.7001953125
R3HCC1L,R3HCC1L,-0.12123582726454761,0.0537109375
R3HDM1,R3HDM1,0.23969116632567947,0.0244140625
R3HDM2,R3HDM2,-0.1351702656647367,0.365234375
R3HDM4,R3HDM4,0.0766153838625517,0.2060546875
RAB10,RAB10,0.07900426305344738,0.2783203125
RAB11A,RAB11A,0.15630972432007417,0.0830078125
RAB11B,RAB11B,-0.45520810301048303,0.001953125
RAB11B-AS1,RAB11B-AS1,-0.18097757021599997,0.3203125
RAB11FIP1,RAB11FIP1,-0.2668289823189764,0.3203125
RAB11FIP2,RAB11FIP2,-0.16522408364645613,0.1474609375
RAB11FIP3,RAB11FIP3,-0.28992961697448255,0.0537109375
RAB11FIP4,RAB11FIP4,-0.49745971408077255,0.0419921875
RAB11FIP5,RAB11FIP5,-0.001228158249803523,0.8310546875
RAB12,RAB12,0.11268686054398475,0.2060546875
RAB13,RAB13,-0.06096432155092261,0.4130859375
RAB14,RAB14,0.05944304996086269,0.3203125
RAB15,RAB15,-0.16566107320201595,0.4130859375
RAB17,RAB17,-0.25837138831268974,0.46484375
RAB18,RAB18,0.2033940329489969,0.009765625
RAB1A,RAB1A,0.019167562415611555,0.7001953125
RAB1B,RAB1B,0.0736940573240884,0.4130859375
RAB20,RAB20,-0.32131849761511344,0.1748046875
RAB21,RAB21,0.013998826866967946,0.9658203125
RAB22A,RAB22A,-0.11128050128795677,0.240234375
RAB23,RAB23,-0.07108237760746172,0.7001953125
RAB24,RAB24,0.0590210861954841,0.7001953125
RAB25,RAB25,1.5796068145647308,0.375
RAB26,RAB26,-0.24562194472934074,0.7001953125
RAB27A,RAB27A,0.11547102303627337,0.0419921875
RAB27B,RAB27B,-1.5812257501370115,0.0048828125
RAB28,RAB28,-0.038073733510850166,0.7646484375
RAB29,RAB29,-0.2725815282645238,0.0419921875
RAB2A,RAB2A,0.12055043875732058,0.1015625
RAB2B,RAB2B,-0.00012435178922474722,0.9658203125
RAB30,RAB30,-0.016195035206929546,0.6376953125
RAB30-DT,RAB30-DT,0.04171415035349515,0.8984375
RAB31,RAB31,-0.2787883776922713,0.1474609375
RAB32,RAB32,0.007921630185884964,0.9658203125
RAB33A,RAB33A,-1.588587001353712,0.0009765625
RAB33B,RAB33B,0.17589228031447346,0.1474609375
RAB34,RAB34,0.11701308924773494,0.0830078125
RAB35,RAB35,-0.004155032845885689,0.7646484375
RAB36,RAB36,-0.23868813130015862,0.013671875
RAB37,RAB37,-0.5929673213742431,0.1474609375
RAB38,RAB38,1.373191609695007,0.0322265625
RAB39A,RAB39A,0.4960555167775558,1.0
RAB39B,RAB39B,1.0495320288098293,0.0009765625
RAB3A,RAB3A,0.0973289848414044,0.5771484375
RAB3B,RAB3B,0.6566899887487203,0.0068359375
RAB3C,RAB3C,-1.6191045344150687,0.275390625
RAB3D,RAB3D,-0.3258836546914729,0.0673828125
RAB3GAP1,RAB3GAP1,0.08518007884478455,0.365234375
RAB3GAP2,RAB3GAP2,0.1141385969685456,0.0244140625
RAB3IL1,RAB3IL1,-0.7032074982617443,0.001953125
RAB3IP,RAB3IP,-0.11124048059666754,0.5771484375
RAB40A,RAB40A,0.21554174669193898,0.7646484375
RAB40AL,RAB40AL,-0.8348352366703959,0.001953125
RAB40B,RAB40B,-0.15089766284038272,0.2060546875
RAB40C,RAB40C,-0.03645013053988329,0.7646484375
RAB41,RAB41,0.06647279170713911,1.0
RAB42,RAB42,-0.7400641671989395,0.001953125
RAB43,RAB43,0.3387714800915101,0.1474609375
RAB44,RAB44,0.025329511903392204,0.365234375
RAB4A,RAB4A,0.07060604146691536,0.7646484375
RAB4B,RAB4B,-0.16974618322576984,0.0537109375
RAB4B-EGLN2,RAB4B-EGLN2,0.014553376311409679,0.6376953125
RAB5A,RAB5A,0.2664891967341972,0.0009765625
RAB5B,RAB5B,-0.08087592525657095,0.240234375
RAB5C,RAB5C,-0.021313977340026782,0.7001953125
RAB5IF,RAB5IF,0.18027822137682417,0.0244140625
RAB6A,RAB6A,0.17751048688828924,0.013671875
RAB6B,RAB6B,-0.22564790995388675,0.2060546875
RAB6C,RAB6C,0.6759228907430131,0.1640625
RAB6D,RAB6D,-1.7790706567160308,0.25
RAB7A,RAB7A,-0.06808972072716686,0.2783203125
RAB7B,RAB7B,-0.061421664122557826,0.7001953125
RAB8A,RAB8A,0.05209969978411605,0.51953125
RAB8B,RAB8B,-0.36154858165591863,0.0048828125
RAB9A,RAB9A,-0.1802947175291451,0.1474609375
RAB9B,RAB9B,-0.0650929215967284,0.51953125
RABAC1,RABAC1,0.0004279690929316938,0.8984375
RABEP1,RABEP1,-0.04845200102490122,0.46484375
RABEP2,RABEP2,-0.14988738538345248,0.0419921875
RABEPK,RABEPK,0.26468228962352214,0.0029296875
RABGAP1,RABGAP1,0.14253217141074662,0.5771484375
RABGAP1L,RABGAP1L,0.05750286412808511,0.6376953125
RABGEF1,RABGEF1,0.055005019417983206,0.5771484375
RABGGTA,RABGGTA,0.009354366159134165,0.8984375
RABGGTB,RABGGTB,0.2727625325102294,0.0048828125
RABIF,RABIF,0.14588063050105288,0.123046875
RABL2A,RABL2A,-0.29961322943148755,0.123046875
RABL2B,RABL2B,-0.11727407448733267,0.1748046875
RABL3,RABL3,-0.11407293015260545,0.1015625
RABL6,RABL6,-0.13359916656511103,0.013671875
RAC1,RAC1,-0.0061869810246907575,1.0
RAC2,RAC2,0.5544553268419217,0.0673828125
RAC3,RAC3,0.02118404730806068,1.0
RACGAP1,RACGAP1,0.09097952492620084,0.6376953125
RACGAP1P,RACGAP1P,-0.14701959981758683,1.0
RACK1,RACK1,0.057063644831651245,0.365234375
RAD1,RAD1,-0.1745426984820028,0.0830078125
RAD17,RAD17,-0.008985353240042652,0.9658203125
RAD18,RAD18,0.26180778397277055,0.123046875
RAD21,RAD21,0.005643303116005739,0.8984375
RAD21-AS1,RAD21-AS1,-0.18287677083088624,0.365234375
RAD21L1,RAD21L1,-0.20766728240337368,0.84375
RAD23A,RAD23A,0.048859379467657976,0.4130859375
RAD23B,RAD23B,0.2552898720501841,0.0185546875
RAD50,RAD50,-0.049022570204663385,0.365234375
RAD51,RAD51,0.2854998248296144,0.2783203125
RAD51-AS1,RAD51-AS1,-0.2434540054848768,0.1748046875
RAD51AP1,RAD51AP1,0.14187108035936233,0.6376953125
RAD51AP2,RAD51AP2,-0.12988257950441756,0.8310546875
RAD51B,RAD51B,-0.1739235261536226,0.013671875
RAD51C,RAD51C,0.1589650312121488,0.0830078125
RAD51D,RAD51D,0.05129567455357662,0.46484375
RAD51L3-RFFL,RAD51L3-RFFL,0.30377795341372704,0.0244140625
RAD52,RAD52,-0.10749193788669227,0.6376953125
RAD54B,RAD54B,0.17442008358874397,0.4130859375
RAD54L,RAD54L,0.2502696316975455,0.365234375
RAD54L2,RAD54L2,-0.030500825198662387,0.46484375
RAD9A,RAD9A,-0.3835963245521473,0.0009765625
RAD9B,RAD9B,0.1670292784334732,0.46484375
RADIL,RADIL,-0.8588247772126509,0.0185546875
RADX,RADX,-0.3947296819281118,0.123046875
RAE1,RAE1,0.08592110122782076,0.1474609375
RAET1E,RAET1E,-0.5793585036040885,0.1748046875
RAET1E-AS1,RAET1E-AS1,-0.052672166505083336,0.7001953125
RAET1G,RAET1G,-0.9750865524676591,0.0419921875
RAET1K,RAET1K,-0.14117695170547917,1.0
RAET1L,RAET1L,3.017399565558288,0.109375
RAF1,RAF1,0.03142287614076287,0.4130859375
RAG1,RAG1,-0.46360466805549605,0.2060546875
RAI1,RAI1,-0.02066905291287617,0.8310546875
RAI14,RAI14,0.18634528744774984,0.1474609375
RAI2,RAI2,0.030571746519893004,0.8310546875
RALA,RALA,-0.24840713804103373,0.013671875
RALB,RALB,0.2247873220687964,0.0419921875
RALBP1,RALBP1,-0.02345950100552369,0.5771484375
RALGAPA1,RALGAPA1,-0.0761811875841295,0.1748046875
RALGAPA1P1,RALGAPA1P1,0.06361243664625017,0.5771484375
RALGAPA2,RALGAPA2,-0.62220079467133,0.0009765625
RALGAPB,RALGAPB,0.01354274697153578,0.8984375
RALGDS,RALGDS,-0.1708457767124489,0.1474609375
RALGPS1,RALGPS1,0.2873428220405853,0.0673828125
RALGPS2,RALGPS2,0.07041249415085032,0.7646484375
RALY,RALY,-0.03142230748447399,0.8310546875
RALY-AS1,RALY-AS1,0.17796725087499513,0.240234375
RAMAC,RAMAC,0.07538410722148693,0.1015625
RAMP1,RAMP1,-0.6726685736682199,0.1015625
RAMP2,RAMP2,-2.6212408117436135,0.0009765625
RAMP2-AS1,RAMP2-AS1,-2.1267845858178474,0.0185546875
RAMP3,RAMP3,-0.6004809407448545,0.431640625
RAN,RAN,0.37756194968120765,0.013671875
RANBP1,RANBP1,0.35274927358844166,0.0673828125
RANBP10,RANBP10,-0.23578633098716717,0.0322265625
RANBP17,RANBP17,0.9875529533058541,0.0009765625
RANBP2,RANBP2,0.0933277784370314,0.0673828125
RANBP3,RANBP3,-0.07951096381431853,0.240234375
RANBP3L,RANBP3L,-0.5618653439913514,0.1474609375
RANBP6,RANBP6,0.011718311381863942,0.6376953125
RANBP9,RANBP9,-0.10796842063033057,0.51953125
RANGAP1,RANGAP1,0.12980029596653386,0.4130859375
RANGRF,RANGRF,-0.024559598095096367,0.8984375
RAP1A,RAP1A,0.10718850368917343,0.1748046875
RAP1B,RAP1B,0.19474939208793046,0.013671875
RAP1GAP,RAP1GAP,0.12436416084706123,0.6376953125
RAP1GAP2,RAP1GAP2,-0.16038657913743512,0.46484375
RAP1GDS1,RAP1GDS1,0.35964710232663977,0.0068359375
RAP2A,RAP2A,-0.07033820402945837,0.3203125
RAP2B,RAP2B,-0.014383043526974585,0.8984375
RAP2C,RAP2C,0.20808472500294337,0.0029296875
RAP2C-AS1,RAP2C-AS1,-0.0246330517124792,0.7646484375
RAPGEF1,RAPGEF1,-0.22618414547720792,0.0029296875
RAPGEF2,RAPGEF2,0.06725542844593904,0.3203125
RAPGEF3,RAPGEF3,-0.30075393851663224,0.123046875
RAPGEF4,RAPGEF4,-0.0038211110133457,0.9658203125
RAPGEF5,RAPGEF5,-1.560332379924542,0.0068359375
RAPGEF6,RAPGEF6,-0.49247596219325374,0.0537109375
RAPGEFL1,RAPGEFL1,-0.11586205175669187,0.3203125
RAPH1,RAPH1,0.298047776843221,0.1015625
RAPSN,RAPSN,-0.22289852755801143,0.845703125
RARA,RARA,-0.22047415326515782,0.1015625
RARA-AS1,RARA-AS1,-0.4791627681471608,0.0322265625
RARB,RARB,1.2040733029714534,0.1748046875
RARG,RARG,-0.07946670204743583,0.6376953125
RARRES1,RARRES1,-0.22730140099372959,0.46484375
RARRES2,RARRES2,-0.36895298847177754,0.51953125
RARS1,RARS1,0.2745766415964903,0.0009765625
RARS2,RARS2,0.19998071675916704,0.013671875
RASA1,RASA1,0.16226320303704178,0.2783203125
RASA2,RASA2,0.08783330003201419,0.4130859375
RASA3,RASA3,-0.02357546502199868,0.7001953125
RASA4,RASA4,0.618064301770751,0.2783203125
RASA4B,RASA4B,0.4325342215957276,0.1748046875
RASA4CP,RASA4CP,-0.3236988463778863,0.4130859375
RASA4DP,RASA4DP,0.4354521057647497,0.7646484375
RASAL2,RASAL2,-0.01406807755382288,0.5771484375
RASAL2-AS1,RASAL2-AS1,0.037635928480932855,0.7001953125
RASAL3,RASAL3,-0.8871008921936522,0.1015625
RASD1,RASD1,-1.5485978974494057,0.0185546875
RASD2,RASD2,-1.1453629942387618,0.1474609375
RASEF,RASEF,-2.4017676659473115,0.001953125
RASGEF1A,RASGEF1A,0.154515082325871,0.51953125
RASGEF1B,RASGEF1B,-0.9256130896142822,0.0419921875
RASGRF1,RASGRF1,-1.573305117466686,0.3125
RASGRF2,RASGRF2,-0.21970838604102455,0.6953125
RASGRP1,RASGRP1,0.9459011828507272,0.123046875
RASGRP2,RASGRP2,0.1842328238291792,0.625
RASGRP3,RASGRP3,1.3390031390028623,0.0029296875
RASIP1,RASIP1,0.9092790208588113,0.0673828125
RASL10A,RASL10A,-1.1221722676742414,0.5
RASL10B,RASL10B,-0.23980222258542577,0.9658203125
RASL11A,RASL11A,-0.9640840991185847,0.013671875
RASL11B,RASL11B,-0.27404122588201163,0.46484375
RASL12,RASL12,-1.3541632035658542,0.009765625
RASSF1,RASSF1,0.19642096539281956,0.240234375
RASSF1-AS1,RASSF1-AS1,0.030879975423237314,0.9658203125
RASSF2,RASSF2,-0.023488881976614237,0.7001953125
RASSF3,RASSF3,0.31209331764319015,0.0830078125
RASSF4,RASSF4,0.14784492703222576,0.9658203125
RASSF5,RASSF5,0.23368648551760987,0.240234375
RASSF6,RASSF6,-1.5987917529938587,0.25
RASSF7,RASSF7,0.2801541723446992,0.1015625
RASSF8,RASSF8,0.14282114132394896,0.240234375
RASSF8-AS1,RASSF8-AS1,0.1616299666999579,0.365234375
RASSF9,RASSF9,0.47447967274462843,0.1015625
RAVER1,RAVER1,-0.04665807007708222,0.6376953125
RAVER2,RAVER2,0.18658751840804677,0.1474609375
RB1,RB1,-0.13109433536653262,0.4130859375
RB1-DT,RB1-DT,-0.21391011456483616,0.3203125
RB1CC1,RB1CC1,-0.22177344066484264,0.0419921875
RBAK,RBAK,0.008959806306396942,0.7001953125
RBAK-RBAKDN,RBAK-RBAKDN,-2.25023754150671,0.015625
RBAKDN,RBAKDN,0.678762154712094,0.578125
RBBP4,RBBP4,-0.17502342727489556,0.0322265625
RBBP5,RBBP5,-0.04565496922981165,0.5771484375
RBBP6,RBBP6,-0.0857161576102276,0.1474609375
RBBP7,RBBP7,0.0922124897392697,0.240234375
RBBP8,RBBP8,0.11268401120600814,0.1015625
RBBP9,RBBP9,0.08358814216808237,0.46484375
RBCK1,RBCK1,-0.040142344988241575,0.7646484375
RBFA,RBFA,0.03900904240149185,0.7001953125
RBFADN,RBFADN,-0.23133416453003036,0.4130859375
RBFOX2,RBFOX2,-0.043311527538658405,0.6376953125
RBFOX3,RBFOX3,-0.630114221377989,0.625
RBIS,RBIS,-0.1277510392661687,0.0830078125
RBKS,RBKS,-0.2315464304865133,0.0830078125
RBL1,RBL1,0.13393400629346114,0.46484375
RBL2,RBL2,-0.25670242466029547,0.0244140625
RBM10,RBM10,-0.08309010962539504,0.2060546875
RBM11,RBM11,-1.6443184592574156,0.0009765625
RBM12,RBM12,0.0710607066974794,0.1474609375
RBM12B,RBM12B,-0.058717701725003804,0.2060546875
RBM12B-AS1,RBM12B-AS1,-0.12010362040182472,0.8310546875
RBM14,RBM14,0.04559015267594073,0.9658203125
RBM14-RBM4,RBM14-RBM4,0.11800909178627167,0.6376953125
RBM15,RBM15,0.061866638738996185,0.4130859375
RBM15-AS1,RBM15-AS1,0.8206051878141737,0.2783203125
RBM15B,RBM15B,-0.08248628707783695,0.4130859375
RBM17,RBM17,0.11127248844936187,0.0185546875
RBM18,RBM18,0.04819849943308661,0.46484375
RBM19,RBM19,-0.0747516089252082,0.2060546875
RBM20,RBM20,-1.06229621871908,0.064453125
RBM22,RBM22,0.045583451939458626,0.2060546875
RBM23,RBM23,-0.16654191765221185,0.0419921875
RBM24,RBM24,0.5028684250127244,0.0673828125
RBM25,RBM25,0.21672363309163878,0.013671875
RBM26,RBM26,0.10300798078762455,0.0830078125
RBM26-AS1,RBM26-AS1,-0.2432313117713584,0.3203125
RBM27,RBM27,-0.012617378101033241,0.7001953125
RBM28,RBM28,0.01977845896561885,0.8310546875
RBM3,RBM3,0.2362598722587242,0.1474609375
RBM33,RBM33,-0.2061389674333526,0.0537109375
RBM34,RBM34,0.14859697057581334,0.0009765625
RBM38,RBM38,-0.0018825443183415203,0.8984375
RBM39,RBM39,0.016678663825754565,0.7001953125
RBM4,RBM4,0.051461913632153564,0.46484375
RBM41,RBM41,-0.02298667934142525,0.7001953125
RBM42,RBM42,-0.021660326937826463,0.8310546875
RBM43,RBM43,-0.561517362622316,0.009765625
RBM44,RBM44,-0.2392027124796703,0.5771484375
RBM45,RBM45,-0.06278331745093918,0.4130859375
RBM46,RBM46,-0.9824908719514817,0.640625
RBM47,RBM47,-0.5224909171610042,0.0322265625
RBM48,RBM48,-0.1631738131242268,0.1015625
RBM4B,RBM4B,0.08726958794508063,0.1015625
RBM5,RBM5,-0.08837892264413971,0.123046875
RBM5-AS1,RBM5-AS1,-0.9185859809620361,0.625
RBM6,RBM6,-0.038743297090216226,0.46484375
RBM7,RBM7,-0.032864989942280896,0.8984375
RBM8A,RBM8A,0.24858782067656954,0.0048828125
RBMS1,RBMS1,-0.19144702319967546,0.1015625
RBMS2,RBMS2,0.11389015934151432,0.365234375
RBMS3,RBMS3,0.3415237547435413,0.0185546875
RBMS3-AS3,RBMS3-AS3,0.7904707255067428,0.2060546875
RBMX,RBMX,-0.050122907468599626,0.5771484375
RBMX2,RBMX2,-0.09405853498405294,0.3203125
RBMXL1,RBMXL1,-0.08594845649145166,0.2783203125
RBMXL2,RBMXL2,0.5819930817490524,0.75
RBP1,RBP1,-1.5325031041290231,0.0244140625
RBP4,RBP4,1.5321393361223274,0.0068359375
RBP5,RBP5,-0.4082827784648413,0.8125
RBP7,RBP7,0.6732619482139274,0.1474609375
RBPJ,RBPJ,-0.23254262390658664,0.365234375
RBPMS,RBPMS,0.020110690530416035,0.7001953125
RBPMS-AS1,RBPMS-AS1,0.03319073933424528,1.0
RBPMS2,RBPMS2,-0.6282259630154218,0.0673828125
RBSN,RBSN,-0.05996551018783283,0.240234375
RBX1,RBX1,0.15692641018523898,0.0537109375
RC3H1,RC3H1,0.00941960211717281,0.8984375
RC3H2,RC3H2,0.22219449769317054,0.0068359375
RCAN1,RCAN1,0.09169217919119256,0.9658203125
RCAN2,RCAN2,0.4853279874084125,0.0068359375
RCAN3,RCAN3,0.09684454768194503,0.7001953125
RCAN3AS,RCAN3AS,0.21138193886861742,0.76953125
RCBTB1,RCBTB1,-0.28281751040892633,0.0068359375
RCBTB2,RCBTB2,-0.4913297234764866,0.0244140625
RCC1,RCC1,0.1088970664274829,0.2783203125
RCC1L,RCC1L,-0.13388376860482523,0.0830078125
RCC2,RCC2,0.2817328845663696,0.0322265625
RCCD1,RCCD1,-0.053936998555352736,0.6376953125
RCE1,RCE1,0.010364110458303443,0.6376953125
RCHY1,RCHY1,0.049566166302724604,0.46484375
RCL1,RCL1,-0.051409692373661685,0.3203125
RCN1,RCN1,0.3778283046556899,0.0009765625
RCN2,RCN2,0.07095811426901201,0.3203125
RCN3,RCN3,0.27044575677107996,0.0537109375
RCOR1,RCOR1,0.04347461982673649,0.51953125
RCOR2,RCOR2,0.5576727323375262,0.1015625
RCOR3,RCOR3,-0.07265451862977687,0.46484375
RCSD1,RCSD1,0.04539268823613641,0.8984375
RCVRN,RCVRN,-0.43827391519036113,0.640625
RDH10,RDH10,0.3155440878649767,0.5771484375
RDH10-AS1,RDH10-AS1,-0.9619460236357277,1.0
RDH11,RDH11,0.12128079290402877,0.0244140625
RDH12,RDH12,-0.10753441000121702,1.0
RDH13,RDH13,-0.3479715112376487,0.0185546875
RDH14,RDH14,0.06757629362524448,0.123046875
RDH16,RDH16,-0.3544034830461114,0.76953125
RDH5,RDH5,0.22177870762206722,0.7001953125
RDH8,RDH8,1.7773672839237453,0.125
RDM1,RDM1,-0.506668726339733,0.365234375
RDM1P5,RDM1P5,0.11786199705190836,0.8310546875
RDX,RDX,0.08469480533360535,0.240234375
REC8,REC8,-0.3476744069413963,0.0068359375
RECK,RECK,-0.10172607270221617,0.6376953125
RECQL,RECQL,0.0664661891119189,0.365234375
RECQL4,RECQL4,0.0048300691283400966,0.9658203125
RECQL5,RECQL5,-0.24359317618731363,0.0068359375
REELD1,REELD1,0.37191242847668815,0.734375
REEP1,REEP1,-0.2690670269086312,0.365234375
REEP2,REEP2,0.4997994627793138,0.1474609375
REEP3,REEP3,0.30540768397537704,0.0048828125
REEP4,REEP4,0.040230372316643705,0.7646484375
REEP5,REEP5,0.09084336068162023,0.365234375
REEP6,REEP6,-0.15855486336801092,0.3203125
REL,REL,-0.004524912093792989,0.8310546875
RELA,RELA,0.06038005075961618,0.240234375
RELB,RELB,0.3376658841955757,0.0322265625
RELCH,RELCH,0.07181660627468693,0.2060546875
RELL1,RELL1,-0.2791045431002519,0.0830078125
RELL2,RELL2,0.12135236995517287,0.46484375
RELN,RELN,-0.15257230829148694,0.6376953125
RELT,RELT,0.22157171169538606,0.2060546875
REM1,REM1,-0.08502157992290274,0.7646484375
REM2,REM2,0.12698262100022414,0.7646484375
RENBP,RENBP,-1.365927698381735,0.0009765625
REP15,REP15,-0.24219651774281198,0.1748046875
REPIN1,REPIN1,-0.1246037462062999,0.2783203125
REPS1,REPS1,0.05420683670924273,0.4130859375
REPS2,REPS2,-0.8055272715166283,0.0009765625
RER1,RER1,0.1333612201184422,0.1748046875
RERE,RERE,-0.14288650935743194,0.2783203125
RERE-AS1,RERE-AS1,-0.18768261664685634,1.0
REREP3,REREP3,-2.0364682030537353,0.3125
RERG,RERG,-0.501726868591387,0.5771484375
RERGL,RERGL,1.217095140104526,0.6875
RESF1,RESF1,-0.1845363003997009,0.0244140625
REST,REST,-0.05742855393056182,0.8310546875
RET,RET,-0.12164236384756687,0.5771484375
RETREG1,RETREG1,-1.734330139486166,0.0009765625
RETREG2,RETREG2,-0.26184114268653447,0.0009765625
RETREG3,RETREG3,-0.17794257822050571,0.0244140625
RETSAT,RETSAT,0.10277692940480405,0.365234375
REV1,REV1,0.048308476981410275,0.123046875
REV3L,REV3L,-0.13690175370571664,0.4130859375
REX1BD,REX1BD,-0.23736342196579888,0.123046875
REXO1,REXO1,-0.07755545775695871,0.46484375
REXO2,REXO2,0.19720198047080426,0.0419921875
REXO4,REXO4,-0.04513594114322814,0.9658203125
REXO5,REXO5,0.01367532826612919,0.9658203125
RFC1,RFC1,0.011311418318863505,0.7001953125
RFC2,RFC2,0.03456279828987347,0.7646484375
RFC3,RFC3,0.08858527784905261,0.8310546875
RFC4,RFC4,0.1579061871687439,0.365234375
RFC5,RFC5,-0.005344713436333914,0.5771484375
RFESD,RFESD,-0.22674273531749278,0.0419921875
RFFL,RFFL,0.1724106925387615,0.1748046875
RFK,RFK,0.10381162283478204,0.2060546875
RFLNA,RFLNA,2.2766833033615503,0.0830078125
RFLNB,RFLNB,0.3151336737555012,0.2060546875
RFNG,RFNG,-0.08459404295833377,0.0673828125
RFPL1S,RFPL1S,-0.12689503723388626,0.7646484375
RFPL3S,RFPL3S,0.6821717963009886,0.240234375
RFPL4B,RFPL4B,0.148017579220357,0.8310546875
RFT1,RFT1,0.22117827118438288,0.0537109375
RFTN1,RFTN1,-0.10739614474404478,0.240234375
RFTN2,RFTN2,-0.5943377216773522,0.0244140625
RFWD3,RFWD3,0.030511120889861777,0.51953125
RFX1,RFX1,-0.10243463013127699,0.6376953125
RFX2,RFX2,-0.44520572691981053,0.0048828125
RFX3,RFX3,-0.17333220478167854,0.2783203125
RFX3-AS1,RFX3-AS1,-0.4254831499916217,0.0673828125
RFX5,RFX5,-0.13326508117398017,0.123046875
RFX7,RFX7,0.10565988560220205,0.2060546875
RFX8,RFX8,0.2824277854756329,0.123046875
RFXANK,RFXANK,0.01215363213842262,0.8984375
RFXAP,RFXAP,-0.16585993116292116,0.1474609375
RGCC,RGCC,-0.5200991182921619,0.1748046875
RGL1,RGL1,-0.44038312142201474,0.0068359375
RGL2,RGL2,-0.33504825315906034,0.0048828125
RGL3,RGL3,-1.4685174620484038,0.0068359375
RGL4,RGL4,-1.5744242835565843,0.0234375
RGMA,RGMA,-0.5686042978709378,0.8310546875
RGMB,RGMB,0.7335122458165502,0.0048828125
RGMB-AS1,RGMB-AS1,0.5098074306490564,0.009765625
RGN,RGN,0.0333768475231409,0.7646484375
RGP1,RGP1,-0.04242729718908198,0.51953125
RGPD1,RGPD1,0.2666415065674022,1.0
RGPD2,RGPD2,0.14943713541203046,0.5771484375
RGPD3,RGPD3,-0.26955559169574633,0.240234375
RGPD4,RGPD4,-0.03002303585707538,0.9658203125
RGPD5,RGPD5,0.06917295431477638,0.51953125
RGPD6,RGPD6,-2.3086372431937243,0.1875
RGPD8,RGPD8,-0.7742886486004121,0.232421875
RGS1,RGS1,1.577830552056116,0.875
RGS10,RGS10,-0.1533653464285138,0.46484375
RGS11,RGS11,-0.022434552145718083,0.7646484375
RGS12,RGS12,-0.23697377978857864,0.1015625
RGS13,RGS13,0.002934051449593842,0.875
RGS14,RGS14,0.023476081844407984,0.8984375
RGS16,RGS16,0.1483522780640507,0.365234375
RGS17,RGS17,-0.9841009772028845,0.001953125
RGS18,RGS18,-0.008302757168031005,0.546875
RGS19,RGS19,-0.05183306367832553,0.8310546875
RGS2,RGS2,-0.9406919128433231,0.0185546875
RGS20,RGS20,0.6957506451527822,0.0185546875
RGS22,RGS22,-0.5113340223277554,0.1015625
RGS3,RGS3,-0.3672358852127663,0.009765625
RGS4,RGS4,1.354714055121238,0.0537109375
RGS5,RGS5,-0.08177457615004624,0.9658203125
RGS6,RGS6,-3.703365527436967,0.00390625
RGS7,RGS7,1.1165542853305834,0.0673828125
RGS7BP,RGS7BP,3.417120094109391,0.21875
RGS8,RGS8,0.5933304187688984,0.431640625
RGS9,RGS9,-1.4751039588724424,0.0830078125
RGS9BP,RGS9BP,0.21324425236149425,0.4130859375
RHBDD1,RHBDD1,0.1486578727268235,0.0830078125
RHBDD2,RHBDD2,-0.4131379784060984,0.013671875
RHBDD3,RHBDD3,-0.13226254774804838,0.123046875
RHBDF1,RHBDF1,-0.2050787713591715,0.0830078125
RHBDF2,RHBDF2,-0.3051705723422593,0.0830078125
RHBDL1,RHBDL1,0.0755545094528312,0.6376953125
RHBDL2,RHBDL2,0.3520862096936656,0.2783203125
RHBDL3,RHBDL3,-0.3379915535242524,0.2783203125
RHCE,RHCE,-0.35213727455492944,0.1474609375
RHCG,RHCG,0.457977546607576,0.640625
RHD,RHD,0.3843148975700893,0.4609375
RHEB,RHEB,-0.07425875607185747,0.46484375
RHEBL1,RHEBL1,-0.38679304441404866,0.123046875
RHNO1,RHNO1,-0.01878581220406023,0.9658203125
RHO,RHO,1.5939412746545871,0.75
RHOA,RHOA,0.14620598985916794,0.0830078125
